,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
348,,33I0024002,-85.297892,35.021809000000005,7,0.213,,19,54.47,61.02,50.45,,,,46.17,0.73,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
349,,33I0024002,-85.237709,35.008661,6,1.391,,19,54.98,61.83,50.85,,,,46.77,0.74,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
350,,3303603001,-85.181912,35.016889,6,0.002,,19,55.21,62.36,51.2,,,,47.09,0.74,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
351,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,19,54.31,61.43,50.04,,,,46.16,0.74,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
352,,3303580001,-85.162464,35.044885,6,1.695,,19,55.22,62.38,51.03,,,,46.93,0.74,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
353,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,19,54.27,61.26,50.47,,,,46.55,0.75,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
354,,33I0024002,-85.28069,35.016490999999995,6,10.06,,19,54.63,61.3,50.58,,,,46.36,0.74,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
355,,3303580001,-85.166282,35.046274,6,1.538,,19,55.23,62.38,51.02,,,,46.88,0.73,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
356,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,19,53.37,60.0,49.26,,,,45.11,0.73,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
357,,3303601001,-85.200161,35.055347999999995,5,0.679,,19,54.88,61.8,50.58,,,,46.49,0.73,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
358,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,19,55.2,62.37,51.04,,,,47.04,0.74,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
359,,3304986001,-85.15870600000001,35.034528,5,1.464,,19,55.28,62.42,51.13,,,,47.07,0.74,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
360,,3304428001,-85.24562,35.152975,9,0.551,,20,51.39,60.6,48.63,,,,43.46,0.74,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
361,,33I0075001,-85.200274,35.008246,9,0.136,,20,53.89,62.09,51.04,,,,45.78,0.74,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
362,,33I0075001,-85.21086600000001,35.001294,8,1.202,,20,53.96,62.11,51.11,,,,45.79,0.74,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
363,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,20,53.1,61.36,50.42,,,,44.93,0.74,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
364,,33I0075001,-85.207205,35.005828,7,1.615,,20,53.92,62.1,51.07,,,,45.76,0.74,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
365,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,20,53.94,62.48,51.32,,,,45.97,0.74,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
366,,33I0024002,-85.297892,35.021809000000005,7,0.213,,20,53.04,61.02,50.45,,,,44.89,0.74,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
367,,33I0024002,-85.237709,35.008661,6,1.391,,20,53.6,61.83,50.85,,,,45.5,0.74,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
368,,3303603001,-85.181912,35.016889,6,0.002,,20,53.77,62.36,51.2,,,,45.81,0.74,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
369,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,20,52.79,61.43,50.04,,,,44.85,0.74,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
370,,3303580001,-85.162464,35.044885,6,1.695,,20,53.7,62.38,51.03,,,,45.63,0.74,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
371,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,20,52.97,61.26,50.47,,,,45.27,0.75,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
372,,33I0024002,-85.28069,35.016490999999995,6,10.06,,20,53.22,61.3,50.58,,,,45.08,0.74,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
373,,3303580001,-85.166282,35.046274,6,1.538,,20,53.71,62.38,51.02,,,,45.58,0.74,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
374,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,20,51.83,60.0,49.26,,,,43.81,0.74,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
375,,3303601001,-85.200161,35.055347999999995,5,0.679,,20,53.41,61.8,50.58,,,,45.19,0.74,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
376,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,20,53.69,62.37,51.04,,,,45.75,0.74,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
377,,3304986001,-85.15870600000001,35.034528,5,1.464,,20,53.78,62.42,51.13,,,,45.78,0.74,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
378,,3304428001,-85.24562,35.152975,9,0.551,,21,49.93,60.6,48.63,,,,42.29,0.75,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
379,,33I0075001,-85.200274,35.008246,9,0.136,,21,52.69,62.09,51.04,,,,44.71,0.74,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
380,,33I0075001,-85.21086600000001,35.001294,8,1.202,,21,52.76,62.11,51.11,,,,44.73,0.74,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
381,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,21,51.89,61.36,50.42,,,,43.83,0.74,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
382,,33I0075001,-85.207205,35.005828,7,1.615,,21,52.71,62.1,51.07,,,,44.69,0.74,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
383,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,21,52.86,62.48,51.32,,,,44.9,0.74,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
384,,33I0024002,-85.297892,35.021809000000005,7,0.213,,21,51.85,61.02,50.45,,,,43.78,0.74,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
385,,33I0024002,-85.237709,35.008661,6,1.391,,21,52.4,61.83,50.85,,,,44.43,0.74,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
386,,3303603001,-85.181912,35.016889,6,0.002,,21,52.69,62.36,51.2,,,,44.74,0.74,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
387,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,21,51.55,61.43,50.04,,,,43.72,0.75,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
388,,3303580001,-85.162464,35.044885,6,1.695,,21,52.57,62.38,51.03,,,,44.53,0.74,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
389,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,21,51.85,61.26,50.47,,,,44.2,0.75,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
390,,33I0024002,-85.28069,35.016490999999995,6,10.06,,21,52.03,61.3,50.58,,,,43.99,0.74,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
391,,3303580001,-85.166282,35.046274,6,1.538,,21,52.56,62.38,51.02,,,,44.48,0.74,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
392,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,21,50.56,60.0,49.26,,,,42.67,0.74,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
393,,3303601001,-85.200161,35.055347999999995,5,0.679,,21,52.17,61.8,50.58,,,,44.08,0.74,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
394,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,21,52.57,62.37,51.04,,,,44.65,0.74,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
395,,3304986001,-85.15870600000001,35.034528,5,1.464,,21,52.67,62.42,51.13,,,,44.69,0.74,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
396,,3304428001,-85.24562,35.152975,9,0.551,,22,49.17,60.6,48.63,,,,41.63,0.75,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
397,,33I0075001,-85.200274,35.008246,9,0.136,,22,51.96,62.09,51.04,,,,43.48,0.73,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
398,,33I0075001,-85.21086600000001,35.001294,8,1.202,,22,52.02,62.11,51.11,,,,43.47,0.73,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
399,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,22,51.2,61.36,50.42,,,,42.7,0.73,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
400,,33I0075001,-85.207205,35.005828,7,1.615,,22,51.98,62.1,51.07,,,,43.45,0.73,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
401,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,22,52.23,62.48,51.32,,,,43.71,0.73,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
402,,33I0024002,-85.297892,35.021809000000005,7,0.213,,22,51.22,61.02,50.45,,,,42.65,0.72,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
403,,33I0024002,-85.237709,35.008661,6,1.391,,22,51.69,61.83,50.85,,,,43.17,0.73,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
404,,3303603001,-85.181912,35.016889,6,0.002,,22,52.07,62.36,51.2,,,,43.54,0.73,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
405,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,22,50.81,61.43,50.04,,,,42.72,0.74,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
406,,3303580001,-85.162464,35.044885,6,1.695,,22,51.9,62.38,51.03,,,,43.4,0.73,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
407,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,22,51.23,61.26,50.47,,,,42.97,0.73,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
408,,33I0024002,-85.28069,35.016490999999995,6,10.06,,22,51.37,61.3,50.58,,,,42.81,0.72,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
409,,3303580001,-85.166282,35.046274,6,1.538,,22,51.89,62.38,51.02,,,,43.36,0.73,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
410,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,22,49.9,60.0,49.26,,,,41.72,0.73,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
411,,3303601001,-85.200161,35.055347999999995,5,0.679,,22,51.41,61.8,50.58,,,,42.99,0.73,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
412,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,22,51.92,62.37,51.04,,,,43.51,0.73,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
413,,3304986001,-85.15870600000001,35.034528,5,1.464,,22,52.02,62.42,51.13,,,,43.54,0.73,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
414,,3304428001,-85.24562,35.152975,9,0.551,,23,48.63,60.6,48.63,,,,40.77,0.74,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,11,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
415,,33I0075001,-85.200274,35.008246,9,0.136,,23,51.04,62.09,51.04,,,,42.45,0.72,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
416,,33I0075001,-85.21086600000001,35.001294,8,1.202,,23,51.11,62.11,51.11,,,,42.43,0.72,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,11,108850,9,24,15,cloudy,Overcast,cloudy,Overcast,,
417,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,23,50.42,61.36,50.42,,,,41.73,0.72,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
418,,33I0075001,-85.207205,35.005828,7,1.615,,23,51.07,62.1,51.07,,,,42.42,0.72,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,cloudy,Overcast,,
419,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,23,51.32,62.48,51.32,,,,42.66,0.72,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
420,,33I0024002,-85.297892,35.021809000000005,7,0.213,,23,50.45,61.02,50.45,,,,41.69,0.72,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
421,,33I0024002,-85.237709,35.008661,6,1.391,,23,50.85,61.83,50.85,,,,42.16,0.72,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,11,108850,9,24,15,cloudy,Overcast,cloudy,Overcast,,
422,,3303603001,-85.181912,35.016889,6,0.002,,23,51.2,62.36,51.2,,,,42.51,0.72,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
423,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,23,50.04,61.43,50.04,,,,41.76,0.73,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
424,,3303580001,-85.162464,35.044885,6,1.695,,23,51.03,62.38,51.03,,,,42.39,0.72,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
425,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,23,50.47,61.26,50.47,,,,41.98,0.73,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
426,,33I0024002,-85.28069,35.016490999999995,6,10.06,,23,50.58,61.3,50.58,,,,41.83,0.72,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,11,0,0,36,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
427,,3303580001,-85.166282,35.046274,6,1.538,,23,51.02,62.38,51.02,,,,42.35,0.72,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
428,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,23,49.26,60.0,49.26,,,,40.86,0.73,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,11,129750,9,48,18,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
429,,3303601001,-85.200161,35.055347999999995,5,0.679,,23,50.58,61.8,50.58,,,,42.01,0.72,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,11,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
430,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,23,51.04,62.37,51.04,,,,42.49,0.72,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
431,,3304986001,-85.15870600000001,35.034528,5,1.464,,23,51.13,62.42,51.13,,,,42.52,0.72,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
