Accident,Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure
1.0,34.98735687,-85.1666417,4,22,3.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.1,0.84,0.0,33.46,1.8,10.0,0,1023.0
1.0,34.98735687,-85.1666417,8,22,3.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.2,30.0,0.85,0.0,34.03,1.89,10.0,0,1024.1
1.0,34.98735687,-85.1666417,12,22,3.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.06,37.98,0.63,0.0,50.18,2.73,10.0,3,1023.2
1.0,34.98735687,-85.1666417,16,22,3.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.47,0.4,0.0,58.59,1.33,10.0,1,1019.9
1.0,34.98735687,-85.1666417,20,22,3.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,34.69,0.62,0.0,47.1,2.68,10.0,0,1019.7
1.0,34.98735687,-85.1666417,23,22,3.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.71,0.69,0.0,44.37,2.36,10.0,0,1018.8
1.0,34.98311234,-85.15928996,0,23,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.95,0.77,0.0,37.36,3.47,10.0,0,1023.0
1.0,34.98311234,-85.15928996,4,23,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.09,0.84,0.0,33.44,1.86,10.0,0,1023.0
1.0,34.98311234,-85.15928996,8,23,0.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.21,29.92,0.85,0.0,34.03,1.95,10.0,0,1024.1
1.0,34.98311234,-85.15928996,12,23,0.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.06,37.97,0.63,0.0,50.23,2.73,10.0,3,1023.2
1.0,34.98311234,-85.15928996,16,23,0.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.43,0.4,0.0,58.59,1.37,10.0,1,1019.9
1.0,34.98311234,-85.15928996,20,23,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,34.57,0.62,0.0,47.09,2.68,10.0,0,1019.8
1.0,34.98311234,-85.15928996,23,23,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.66,0.69,0.0,44.31,2.44,10.0,0,1018.8
1.0,34.98735687,-85.15193821,0,24,10.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.93,0.77,0.0,37.35,3.51,10.0,0,1023.0
1.0,34.98735687,-85.15193821,4,24,10.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.08,0.84,0.0,33.41,1.86,10.0,0,1023.0
1.0,34.98735687,-85.15193821,8,24,10.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.21,29.96,0.85,0.0,34.03,1.98,10.0,0,1024.1
1.0,34.98735687,-85.15193821,12,24,10.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.06,37.88,0.63,0.0,50.13,2.74,10.0,3,1023.2
1.0,34.98735687,-85.15193821,16,24,10.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.31,0.4,0.0,58.5,1.36,10.0,1,1019.9
1.0,34.98735687,-85.15193821,20,24,10.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,34.44,0.61,0.0,47.01,2.68,10.0,0,1019.8
1.0,34.98735687,-85.15193821,23,24,10.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.55,0.69,0.0,44.25,2.45,10.0,0,1018.8
1.0,34.98311234,-85.14458647,0,25,6.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.88,0.77,0.0,37.4,3.47,10.0,0,1023.2
1.0,34.98311234,-85.14458647,4,25,6.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.36,0.83,0.0,33.85,1.83,10.0,0,1022.9
1.0,34.98311234,-85.14458647,8,25,6.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.18,30.12,0.85,0.0,34.02,1.97,10.0,0,1024.1
1.0,34.98311234,-85.14458647,12,25,6.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.06,37.5,0.63,0.0,49.48,2.74,10.0,3,1023.2
1.0,34.98311234,-85.14458647,16,25,6.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.03,34.05,0.4,0.0,58.48,1.29,10.0,1,1019.8
1.0,34.98311234,-85.14458647,20,25,6.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.28,0.62,0.0,46.73,2.67,10.0,0,1019.8
1.0,34.98311234,-85.14458647,23,25,6.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.58,0.69,0.0,44.14,2.51,10.0,0,1018.8
1.0,34.98735687,-85.13723472,0,26,2.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.84,0.77,0.0,37.36,3.58,10.0,0,1023.1
1.0,34.98735687,-85.13723472,4,26,2.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.28,0.85,0.0,33.41,1.92,10.0,0,1023.0
1.0,34.98735687,-85.13723472,8,26,2.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.22,30.11,0.85,0.0,34.06,2.06,10.0,0,1024.0
1.0,34.98735687,-85.13723472,12,26,2.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.06,37.28,0.62,0.0,49.58,2.76,10.0,3,1023.2
1.0,34.98735687,-85.13723472,16,26,2.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,33.93,0.4,0.0,58.01,1.37,10.0,1,1019.9
1.0,34.98735687,-85.13723472,20,26,2.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.06,0.62,0.0,46.59,2.66,10.0,0,1019.8
1.0,34.98735687,-85.13723472,23,26,2.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.44,0.69,0.0,44.06,2.53,10.0,0,1018.8
1.0,34.99160141,-85.46806323,0,27,1.0,,,,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.6,0.75,0.0002,38.94,4.18,10.0,0,1022.8
1.0,34.99160141,-85.46806323,4,27,1.0,,,,1,0,1,0.0,0,0,0,0,1578301200,1,0.06,31.71,0.84,0.0,36.02,3.44,10.0,0,1022.8
1.0,34.99160141,-85.46806323,8,27,1.0,,,,1,0,2,0.0,0,0,0,0,1578315600,1,0.09,32.74,0.88,0.0,35.99,2.77,10.0,0,1023.6
1.0,34.99160141,-85.46806323,12,27,1.0,,,,1,0,3,0.0,0,0,0,0,1578330000,1,0.01,38.57,0.69,0.0,48.43,2.94,10.0,3,1023.1
1.0,34.99160141,-85.46806323,16,27,1.0,,,,1,0,4,0.0,0,0,0,0,1578344400,1,0.12,38.1,0.5,0.0,56.63,2.06,10.0,1,1019.7
1.0,34.99160141,-85.46806323,20,27,1.0,,,,0,1,1,0.0,0,0,0,0,1578358800,1,0.34,37.15,0.7,0.0,46.49,2.49,10.0,0,1019.5
1.0,34.99160141,-85.46806323,23,27,1.0,,,,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.83,0.74,0.0003,45.81,2.75,10.0,0,1018.5
1.0,34.99584594,-85.40189753,0,28,125.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.56,0.76,0.0,38.32,3.74,10.0,0,1023.1
1.0,34.99584594,-85.40189753,4,28,125.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,31.15,0.85,0.0,35.35,2.84,10.0,0,1022.9
1.0,34.99584594,-85.40189753,8,28,125.0,4.0,2.0,11.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.1,31.83,0.89,0.0,34.87,2.43,10.0,0,1024.1
1.0,34.99584594,-85.40189753,12,28,125.0,4.0,2.0,11.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.79,0.68,0.0,49.03,2.81,10.0,3,1023.2
1.0,34.99584594,-85.40189753,16,28,125.0,4.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.99,0.47,0.0,58.01,1.86,10.0,1,1019.8
1.0,34.99584594,-85.40189753,20,28,125.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.72,0.67,0.0,47.25,2.57,10.0,0,1019.6
1.0,34.99584594,-85.40189753,23,28,125.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.29,0.73,0.0003,45.6,2.6,10.0,0,1018.6
1.0,34.99160141,-85.39454579,0,29,7.0,1.0,3.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.46,0.76,0.0002,38.25,3.77,10.0,0,1022.9
1.0,34.99160141,-85.39454579,4,29,7.0,1.0,3.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.05,30.29,0.83,0.0,35.0,2.9,10.0,0,1023.0
1.0,34.99160141,-85.39454579,8,29,7.0,1.0,3.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,31.13,0.84,0.0,35.37,2.46,10.0,0,1024.1
1.0,34.99160141,-85.39454579,12,29,7.0,1.0,3.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,39.1,0.66,0.0,50.16,2.8,10.0,3,1023.2
1.0,34.99160141,-85.39454579,16,29,7.0,1.0,3.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.1,38.12,0.46,0.0,58.59,1.85,10.0,1,1019.9
1.0,34.99160141,-85.39454579,20,29,7.0,1.0,3.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.41,0.64,0.0,47.92,2.57,10.0,0,1019.7
1.0,34.99160141,-85.39454579,23,29,7.0,1.0,3.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.2,0.72,0.0003,45.78,2.59,10.0,0,1018.6
1.0,34.99584594,-85.38719404,0,30,28.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.37,0.76,0.0,38.12,3.66,10.0,0,1023.1
1.0,34.99584594,-85.38719404,4,30,28.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.24,0.82,0.0,35.14,2.72,10.0,0,1023.1
1.0,34.99584594,-85.38719404,8,30,28.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.1,30.73,0.85,0.0,34.71,2.36,10.0,0,1024.3
1.0,34.99584594,-85.38719404,12,30,28.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,39.05,0.66,0.0,49.86,2.78,10.0,3,1023.2
1.0,34.99584594,-85.38719404,16,30,28.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,37.99,0.46,0.0,58.77,1.81,10.0,1,1019.8
1.0,34.99584594,-85.38719404,20,30,28.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.3,0.64,0.0,47.95,2.58,10.0,0,1019.7
1.0,34.99584594,-85.38719404,23,30,28.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.06,0.72,0.0003,45.74,2.57,10.0,0,1018.6
1.0,34.99160141,-85.37984229999999,0,31,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.4,0.76,0.0002,38.18,3.69,10.0,0,1022.9
1.0,34.99160141,-85.37984229999999,4,31,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.05,30.13,0.83,0.0,34.87,2.79,10.0,0,1023.0
1.0,34.99160141,-85.37984229999999,8,31,0.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,30.96,0.84,0.0,35.25,2.39,10.0,0,1024.1
1.0,34.99160141,-85.37984229999999,12,31,0.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,39.03,0.65,0.0,50.19,2.77,10.0,3,1023.2
1.0,34.99160141,-85.37984229999999,16,31,0.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,37.92,0.46,0.0,58.65,1.8,10.0,1,1019.9
1.0,34.99160141,-85.37984229999999,20,31,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,36.26,0.64,0.0,47.91,2.58,10.0,0,1019.7
1.0,34.99160141,-85.37984229999999,23,31,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,37.0,0.72,0.0003,45.67,2.56,10.0,0,1018.6
1.0,34.99584594,-85.35778706,0,32,7.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.27,0.74,0.0002,37.71,3.55,10.0,0,1022.7
1.0,34.99584594,-85.35778706,4,32,7.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,29.98,0.83,0.0,34.52,2.61,10.0,0,1022.5
1.0,34.99584594,-85.35778706,8,32,7.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,31.11,0.87,0.0,34.66,2.29,10.0,0,1023.3
1.0,34.99584594,-85.35778706,12,32,7.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,36.5,0.67,0.0,46.89,2.72,10.0,3,1023.2
1.0,34.99584594,-85.35778706,16,32,7.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,33.68,0.47,0.0,53.57,1.72,10.0,1,1019.7
1.0,34.99584594,-85.35778706,20,32,7.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,34.47,0.67,0.0,44.63,2.61,10.0,0,1019.6
1.0,34.99584594,-85.35778706,23,32,7.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.74,0.71,0.0003,43.37,2.5,10.0,0,1018.6
1.0,34.99160141,-85.35043532,0,33,34.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.12,0.74,0.0002,37.59,3.53,10.0,0,1022.7
1.0,34.99160141,-85.35043532,4,33,34.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,29.88,0.83,0.0,34.39,2.56,10.0,0,1022.5
1.0,34.99160141,-85.35043532,8,33,34.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.97,0.87,0.0,34.51,2.26,10.0,0,1023.3
1.0,34.99160141,-85.35043532,12,33,34.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,36.28,0.67,0.0,46.73,2.71,10.0,3,1023.1
1.0,34.99160141,-85.35043532,16,33,34.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,33.37,0.47,0.0,53.32,1.71,10.0,1,1019.7
1.0,34.99160141,-85.35043532,20,33,34.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.2,0.67,0.0,44.38,2.61,10.0,0,1019.7
1.0,34.99160141,-85.35043532,23,33,34.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.46,0.71,0.0003,43.1,2.5,10.0,0,1018.6
1.0,34.99584594,-85.34308357,0,34,19.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.58,0.75,0.0,37.92,3.47,10.0,0,1022.8
1.0,34.99584594,-85.34308357,4,34,19.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.07,0.83,0.0,34.6,2.49,10.0,0,1022.7
1.0,34.99584594,-85.34308357,8,34,19.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,31.21,0.87,0.0,34.72,2.22,10.0,0,1023.3
1.0,34.99584594,-85.34308357,12,34,19.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,36.88,0.67,0.0,47.36,2.7,10.0,3,1023.2
1.0,34.99584594,-85.34308357,16,34,19.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.09,34.46,0.46,0.0,54.65,1.67,10.0,1,1019.7
1.0,34.99584594,-85.34308357,20,34,19.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.92,0.67,0.0,45.26,2.63,10.0,0,1019.6
1.0,34.99584594,-85.34308357,23,34,19.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,35.15,0.71,0.0003,43.82,2.47,10.0,0,1018.7
1.0,34.99160141,-85.33573183,0,35,25.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.4,0.76,0.0002,38.16,3.45,10.0,0,1022.9
1.0,34.99160141,-85.33573183,4,35,25.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.84,0.85,0.0,34.77,2.45,10.0,0,1022.9
1.0,34.99160141,-85.33573183,8,35,25.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,31.73,0.87,0.0,35.08,2.19,10.0,0,1023.9
1.0,34.99160141,-85.33573183,12,35,25.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.36,0.66,0.0,49.26,2.68,10.0,3,1023.2
1.0,34.99160141,-85.33573183,16,35,25.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.06,0.46,0.0,57.85,1.66,10.0,1,1019.8
1.0,34.99160141,-85.33573183,20,35,25.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.93,0.65,0.0,46.89,2.63,10.0,0,1019.6
1.0,34.99160141,-85.33573183,23,35,25.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.65,0.72,0.0003,45.25,2.46,10.0,0,1018.7
1.0,34.99584594,-85.32838008,0,36,38.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.39,0.77,0.0,37.99,3.39,10.0,0,1022.9
1.0,34.99584594,-85.32838008,4,36,38.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.46,0.85,0.0,34.47,2.38,10.0,0,1023.0
1.0,34.99584594,-85.32838008,8,36,38.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,31.27,0.86,0.0,34.89,2.15,10.0,0,1024.1
1.0,34.99584594,-85.32838008,12,36,38.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.46,0.65,0.0,49.66,2.67,10.0,3,1023.2
1.0,34.99584594,-85.32838008,16,36,38.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.06,0.45,0.0,58.29,1.62,10.0,1,1019.9
1.0,34.99584594,-85.32838008,20,36,38.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.91,0.64,0.0,47.34,2.64,10.0,0,1019.7
1.0,34.99584594,-85.32838008,23,36,38.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.48,0.72,0.0003,45.13,2.43,10.0,0,1018.7
1.0,34.99160141,-85.32102834,0,37,19.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.35,0.77,0.0,37.94,3.37,10.0,0,1022.9
1.0,34.99160141,-85.32102834,4,37,19.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,30.18,0.84,0.0,34.39,2.33,10.0,0,1023.0
1.0,34.99160141,-85.32102834,8,37,19.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.99,0.86,0.0,34.82,2.12,10.0,0,1024.1
1.0,34.99160141,-85.32102834,12,37,19.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.56,0.65,0.0,49.91,2.66,10.0,3,1023.2
1.0,34.99160141,-85.32102834,16,37,19.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,37.01,0.45,0.0,58.51,1.61,10.0,1,1019.9
1.0,34.99160141,-85.32102834,20,37,19.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.82,0.64,0.0,47.52,2.64,10.0,0,1019.7
1.0,34.99160141,-85.32102834,23,37,19.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.44,0.71,0.0003,45.14,2.42,10.0,0,1018.7
1.0,34.99584594,-85.31367659,0,38,29.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.27,0.77,0.0002,37.85,3.32,10.0,0,1022.9
1.0,34.99584594,-85.31367659,4,38,29.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.04,29.73,0.83,0.0,34.29,2.26,10.0,0,1023.0
1.0,34.99584594,-85.31367659,8,38,29.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.59,0.85,0.0,34.72,2.07,10.0,0,1024.2
1.0,34.99584594,-85.31367659,12,38,29.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.68,0.65,0.0,50.15,2.65,10.0,3,1023.2
1.0,34.99584594,-85.31367659,16,38,29.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,36.92,0.44,0.0,58.74,1.57,10.0,1,1019.9
1.0,34.99584594,-85.31367659,20,38,29.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.6,0.63,0.0,47.73,2.66,10.0,0,1019.7
1.0,34.99584594,-85.31367659,23,38,29.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,36.26,0.71,0.0003,45.15,2.39,10.0,0,1018.7
1.0,34.99160141,-85.30632485,0,39,103.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.17,0.77,0.0,37.73,3.26,10.0,0,1023.2
1.0,34.99160141,-85.30632485,4,39,103.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.62,0.82,0.0,34.43,2.07,10.0,0,1023.1
1.0,34.99160141,-85.30632485,8,39,103.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,30.29,0.85,0.0,34.22,1.92,10.0,0,1024.3
1.0,34.99160141,-85.30632485,12,39,103.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.66,0.65,0.0,49.89,2.64,10.0,3,1023.2
1.0,34.99160141,-85.30632485,16,39,103.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,36.75,0.43,0.0,59.01,1.51,10.0,1,1019.9
1.0,34.99160141,-85.30632485,20,39,103.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.54,0.62,0.0,47.76,2.57,10.0,0,1019.7
1.0,34.99160141,-85.30632485,23,39,103.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.14,0.71,0.0003,45.1,2.37,10.0,0,1018.7
1.0,34.99584594,-85.29897311,0,40,9.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.23,0.77,0.0,37.78,3.23,10.0,0,1022.9
1.0,34.99584594,-85.29897311,4,40,9.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.62,0.83,0.0,34.15,2.13,10.0,0,1023.0
1.0,34.99584594,-85.29897311,8,40,9.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.48,0.85,0.0,34.59,1.98,10.0,0,1024.2
1.0,34.99584594,-85.29897311,12,40,9.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.61,0.64,0.0,50.17,2.62,10.0,3,1023.2
1.0,34.99584594,-85.29897311,16,40,9.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,36.63,0.44,0.0,58.78,1.51,10.0,1,1019.9
1.0,34.99584594,-85.29897311,20,40,9.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,35.46,0.62,0.0,47.71,2.57,10.0,0,1019.7
1.0,34.99584594,-85.29897311,23,40,9.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.08,0.71,0.0003,45.04,2.33,10.0,0,1018.7
1.0,34.99160141,-85.29162136,0,41,256.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.22,0.77,0.0,37.76,3.21,10.0,0,1022.9
1.0,34.99160141,-85.29162136,4,41,256.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.64,0.84,0.0,34.1,2.08,10.0,0,1023.0
1.0,34.99160141,-85.29162136,8,41,256.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.51,0.85,0.0,34.54,1.95,10.0,0,1024.2
1.0,34.99160141,-85.29162136,12,41,256.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.54,0.64,0.0,50.14,2.61,10.0,3,1023.2
1.0,34.99160141,-85.29162136,16,41,256.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,36.52,0.43,0.0,58.76,1.49,10.0,1,1019.9
1.0,34.99160141,-85.29162136,20,41,256.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.44,0.62,0.0,47.64,2.56,10.0,0,1019.7
1.0,34.99160141,-85.29162136,23,41,256.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.04,0.71,0.0003,44.98,2.32,10.0,0,1018.7
1.0,34.99584594,-85.28426962,0,42,157.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.26,0.77,0.0,37.74,3.15,10.0,0,1022.9
1.0,34.99584594,-85.28426962,4,42,157.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.99,0.85,0.0,34.06,1.99,10.0,0,1023.0
1.0,34.99584594,-85.28426962,8,42,157.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.79,0.86,0.0,34.5,1.9,10.0,0,1024.1
