,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
421,,33I0024002,-85.237709,35.008661,6,1.391,,23,31.15,39.7,23.85,,,,9.15,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,11,108850,9,24,15,clear-night,Clear,clear-night,Clear,,
422,,3303603001,-85.181912,35.016889,6,0.002,,23,31.11,39.86,23.48,,,,9.26,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-night,Clear,clear-night,Clear,,
423,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,23,31.02,39.31,22.93,,,,9.05,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-night,Clear,clear-night,Clear,,
424,,3303580001,-85.162464,35.044885,6,1.695,,23,31.28,39.9,23.18,,,,9.24,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
425,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,23,30.67,39.21,23.83,,,,9.09,0.4,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-night,Clear,clear-night,Clear,,
426,,33I0024002,-85.28069,35.016490999999995,6,10.06,,23,31.36,39.6,23.71,,,,9.03,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,11,0,0,36,15,clear-night,Clear,clear-night,Clear,,
427,,3303580001,-85.166282,35.046274,6,1.538,,23,31.34,39.91,23.21,,,,9.22,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
428,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,23,31.34,39.03,22.95,,,,8.71,0.38,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,11,129750,9,48,18,clear-night,Clear,clear-night,Clear,,
429,,3303601001,-85.200161,35.055347999999995,5,0.679,,23,31.42,39.65,23.37,,,,9.12,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,11,22,15,clear-night,Clear,clear-night,Clear,,
430,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,23,31.14,39.84,23.11,,,,9.26,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-night,Clear,clear-night,Clear,,
431,,3304986001,-85.15870600000001,35.034528,5,1.464,,23,31.21,39.9,23.2,,,,9.27,0.39,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-night,Clear,clear-night,Clear,,
