,Accident,Center_Lat,Center_Long,Date,Time,Event,Conditions,EventBefore,ConditionBefore,Hour,DayFrame,Temperature,Temp_Max,Temp_Min,Daily_Relative_Temp,Monthly_Relative_Temp,WeekDay,WeekEnd,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Weekday,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
173,0,-85.17950917,-85.17950917,2017-07-24,20:00:00,nan,nan,nan,nan,20,1,,,,,,1,0,,,,,,,,,673,0,27,8,0,7,8
174,0,-85.17950917,-85.17950917,2017-10-10,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,673,1,27,8,0,7,8
175,0,-85.14908824,-85.14908824,2017-10-01,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,840,6,29,3,0,7,8
176,0,-85.14908824,-85.14908824,2017-06-03,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,840,5,29,3,0,7,8
177,0,-85.14908824,-85.14908824,2017-04-22,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,840,5,29,3,0,7,8
178,0,-85.07372419,-85.07372419,2017-01-01,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,876,6,39,2,0,0,3
179,0,-85.07531039,-85.07531039,2017-02-12,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,725,6,41,7,0,7,10
180,0,-85.33009898,-85.33009898,2017-10-01,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,186,6,11,19,0,7,7
181,0,-85.33009898,-85.33009898,2017-02-18,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,186,5,11,19,0,7,7
182,0,-85.33009898,-85.33009898,2017-05-14,3:00:00,nan,nan,nan,nan,3,1,,,,,,0,1,,,,,,,,,186,6,11,19,0,7,7
183,0,-85.33009898,-85.33009898,2017-12-10,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,186,6,11,19,0,7,7
184,0,-85.21796202,-85.21796202,2017-05-13,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,542,5,23,11,0,7,7
185,0,-85.2795661,-85.2795661,2017-06-17,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,193,5,18,19,0,7,7
186,0,-85.25858159,-85.25858159,2017-10-20,4:00:00,nan,nan,nan,nan,4,1,,,,,,1,0,,,,,,,,,17,4,24,26,0,7,12
187,0,-85.25858159,-85.25858159,2017-03-16,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,17,3,24,26,0,7,12
188,0,-85.25858159,-85.25858159,2017-02-09,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,17,3,24,26,0,7,12
189,0,-85.25858159,-85.25858159,2017-10-03,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,17,1,24,26,0,7,12
190,0,-85.2931549,-85.2931549,2017-04-23,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,128,6,17,21,0,7,14
191,0,-85.27722322,-85.27722322,2017-09-17,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,311,6,17,16,0,-1,-1
192,0,-85.27722322,-85.27722322,2017-08-20,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,311,6,17,16,0,-1,-1
193,0,-85.15950495,-85.15950495,2017-01-14,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,811,5,28,4,0,7,15
194,0,-85.15950495,-85.15950495,2017-11-11,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,811,5,28,4,0,7,15
195,0,-85.13777186,-85.13777186,2017-06-11,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,464,6,35,13,0,7,14
196,0,-85.16425118,-85.16425118,2017-02-04,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,594,5,30,10,0,7,5
197,0,-85.16425118,-85.16425118,2017-06-03,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,594,5,30,10,0,7,5
198,0,-85.24029671,-85.24029671,2017-05-14,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,233,6,23,18,0,7,26
199,0,-85.24986156,-85.24986156,2017-09-02,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,134,5,23,21,0,7,23
200,0,-85.30610305,-85.30610305,2017-11-19,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,307,6,13,16,0,7,12
201,0,-85.30610305,-85.30610305,2017-02-12,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,307,6,13,16,0,7,12
202,0,-85.30610305,-85.30610305,2017-12-24,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,307,6,13,16,0,7,12
203,0,-85.29739074,-85.29739074,2017-11-23,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,531,3,12,11,0,7,19
204,0,-85.29739074,-85.29739074,2017-04-09,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,531,6,12,11,0,7,19
205,0,-85.29739074,-85.29739074,2017-03-04,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,531,5,12,11,0,7,19
206,0,-85.29739074,-85.29739074,2017-07-02,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,531,6,12,11,0,7,19
207,0,-85.32458301,-85.32458301,2017-07-08,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,349,5,10,15,1,0,3
208,0,-85.24516162,-85.24516162,2017-09-13,16:00:00,nan,nan,nan,nan,16,4,,,,,,1,0,,,,,,,,,360,2,21,15,0,7,15
209,0,-85.24516162,-85.24516162,2017-02-12,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,360,6,21,15,0,7,15
210,0,-85.24516162,-85.24516162,2017-06-16,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,360,4,21,15,0,7,15
211,0,-85.30589169,-85.30589169,2017-02-25,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,29,5,17,25,0,0,1
212,0,-85.30589169,-85.30589169,2017-02-05,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,29,6,17,25,0,0,1
213,0,-85.08248395,-85.08248395,2017-12-10,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,338,6,44,16,0,7,8
214,0,-85.08248395,-85.08248395,2017-07-02,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,338,6,44,16,0,7,8
215,0,-85.08248395,-85.08248395,2017-10-07,3:00:00,nan,nan,nan,nan,3,1,,,,,,0,1,,,,,,,,,338,5,44,16,0,7,8
216,0,-85.08248395,-85.08248395,2017-10-21,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,338,5,44,16,0,7,8
217,0,-85.21476944,-85.21476944,2017-05-20,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,587,5,23,10,1,7,9
218,0,-85.21476944,-85.21476944,2017-01-07,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,587,5,23,10,1,7,9
219,0,-85.22198825,-85.22198825,2017-04-23,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,586,6,22,10,1,4,6
220,0,-85.22198825,-85.22198825,2017-01-01,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,586,6,22,10,1,4,6
221,0,-85.21476944,-85.21476944,2017-10-07,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,587,5,23,10,1,7,9
222,0,-85.07932045,-85.07932045,2017-09-17,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,759,6,40,6,0,7,5
223,0,-85.25405882,-85.25405882,2017-12-17,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,537,6,18,11,0,5,4
224,0,-85.25086827,-85.25086827,2017-03-12,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,582,6,18,10,0,0,1
225,0,-85.25086827,-85.25086827,2017-06-10,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,582,5,18,10,0,0,1
226,0,-85.25086827,-85.25086827,2017-04-30,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,582,6,18,10,0,0,1
227,0,-85.1810502,-85.1810502,2017-09-02,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,458,5,29,13,0,7,8
228,0,-85.1810502,-85.1810502,2017-03-28,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,458,1,29,13,0,7,8
229,0,-85.32714113,-85.32714113,2017-04-16,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,613,6,7,9,0,7,12
230,0,-85.29739074,-85.29739074,2017-12-23,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,531,5,12,11,0,7,19
231,0,-85.29739074,-85.29739074,2017-10-23,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,531,0,12,11,0,7,19
232,0,-85.24986156,-85.24986156,2017-03-26,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,134,6,23,21,0,7,23
233,0,-85.25070064,-85.25070064,2017-10-08,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,197,6,22,19,0,7,13
234,0,-85.07531039,-85.07531039,2017-11-26,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,725,6,41,7,0,7,10
235,0,-85.07531039,-85.07531039,2017-07-29,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,725,5,41,7,0,7,10
236,0,-85.17455225,-85.17455225,2017-02-06,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,175,0,33,20,0,7,5
237,0,-85.17455225,-85.17455225,2017-10-22,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,175,6,33,20,0,7,5
238,0,-85.17455225,-85.17455225,2017-03-14,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,175,1,33,20,0,7,5
239,0,-85.17455225,-85.17455225,2017-06-09,7:00:00,nan,nan,nan,nan,7,2,,,,,,1,0,,,,,,,,,175,4,33,20,0,7,5
240,0,-85.17455225,-85.17455225,2017-04-28,4:00:00,nan,nan,nan,nan,4,1,,,,,,1,0,,,,,,,,,175,4,33,20,0,7,5
241,0,-85.17455225,-85.17455225,2017-11-03,3:00:00,nan,nan,nan,nan,3,1,,,,,,1,0,,,,,,,,,175,4,33,20,0,7,5
242,0,-85.19535432,-85.19535432,2017-01-08,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,114,6,31,22,0,7,1
243,0,-85.19535432,-85.19535432,2017-05-26,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,114,4,31,22,0,7,1
244,0,-85.19535432,-85.19535432,2017-06-04,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,114,6,31,22,0,7,1
245,0,-85.19535432,-85.19535432,2017-07-29,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,114,5,31,22,0,7,1
246,0,-85.32458301,-85.32458301,2017-05-20,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,349,5,10,15,1,0,3
247,0,-85.29952425,-85.29952425,2017-06-25,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,74,6,17,23,1,2,17
248,0,-85.29952425,-85.29952425,2017-12-23,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,74,5,17,23,1,2,17
249,0,-85.29952425,-85.29952425,2017-06-03,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,74,5,17,23,1,2,17
250,0,-85.29952425,-85.29952425,2017-04-29,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,74,5,17,23,1,2,17
251,0,-85.25875684,-85.25875684,2017-02-11,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,269,5,20,17,0,7,22
252,0,-85.25875684,-85.25875684,2017-05-28,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,269,6,20,17,0,7,22
253,0,-85.25875684,-85.25875684,2017-09-03,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,269,6,20,17,0,7,22
254,0,-85.22198825,-85.22198825,2017-12-24,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,586,6,22,10,1,4,6
255,0,-85.16827116,-85.16827116,2017-05-28,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,635,6,29,9,0,7,9
256,0,-85.16827116,-85.16827116,2017-08-05,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,635,5,29,9,0,7,9
257,0,-85.10730140000001,-85.10730140000001,2017-01-22,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,290,6,41,17,0,7,8
258,0,-85.10730140000001,-85.10730140000001,2017-06-25,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,290,6,41,17,0,7,8
259,0,-85.10730140000001,-85.10730140000001,2017-07-22,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,290,5,41,17,0,7,8
260,0,-85.2931549,-85.2931549,2017-01-21,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,128,5,17,21,0,7,14
261,0,-85.2931549,-85.2931549,2017-06-18,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,128,6,17,21,0,7,14
262,0,-85.2931549,-85.2931549,2017-12-02,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,128,5,17,21,0,7,14
263,0,-85.30610305,-85.30610305,2017-11-18,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,307,5,13,16,0,7,12
264,0,-85.10817243,-85.10817243,2017-02-12,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,755,6,36,6,1,0,1
265,0,-85.10817243,-85.10817243,2017-07-29,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,755,5,36,6,1,0,1
266,0,-85.27084721,-85.27084721,2017-12-30,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,401,5,17,14,0,5,3
267,0,-85.33265979,-85.33265979,2017-08-27,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,437,6,8,13,0,7,5
268,0,-85.14908824,-85.14908824,2017-04-08,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,840,5,29,3,0,7,8
269,0,-85.14498372,-85.14498372,2017-06-04,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,463,6,34,13,0,7,14
270,0,-85.22920754,-85.22920754,2017-11-11,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,585,5,21,10,1,9,4
271,0,-85.22920754,-85.22920754,2017-10-15,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,585,6,21,10,1,9,4
272,0,-85.22920754,-85.22920754,2017-06-11,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,585,6,21,10,1,9,4
273,0,-85.32310173,-85.32310173,2017-06-07,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,572,2,8,10,0,7,3
274,0,-85.32310173,-85.32310173,2017-01-18,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,572,2,8,10,0,7,3
275,0,-85.32310173,-85.32310173,2017-05-19,5:00:00,nan,nan,nan,nan,5,2,,,,,,1,0,,,,,,,,,572,4,8,10,0,7,3
276,0,-85.32310173,-85.32310173,2017-02-02,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,572,3,8,10,0,7,3
277,0,-85.05688154,-85.05688154,2017-12-05,5:00:00,nan,nan,nan,nan,5,2,,,,,,1,0,,,,,,,,,690,1,44,8,0,7,3
278,0,-85.05688154,-85.05688154,2017-02-08,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,690,2,44,8,0,7,3
279,0,-85.05688154,-85.05688154,2017-09-27,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,690,2,44,8,0,7,3
280,0,-85.25405882,-85.25405882,2017-12-03,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,537,6,18,11,0,5,4
281,0,-85.16827116,-85.16827116,2017-06-11,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,635,6,29,9,0,7,9
282,0,-85.15712971,-85.15712971,2017-03-16,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,887,3,27,1,0,7,9
283,0,-85.15712971,-85.15712971,2017-07-03,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,887,0,27,1,0,7,9
284,0,-85.22920754,-85.22920754,2017-12-24,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,585,6,21,10,1,9,4
285,0,-85.23407179,-85.23407179,2017-11-05,14:00:00,nan,nan,nan,nan,14,4,,,,,,0,1,,,,,,,,,703,6,19,7,1,7,6
286,0,-85.23407179,-85.23407179,2017-01-14,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,703,5,19,7,1,7,6
287,0,-85.23407179,-85.23407179,2017-12-24,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,703,6,19,7,1,7,6
288,0,-85.23407179,-85.23407179,2017-12-10,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,703,6,19,7,1,7,6
289,0,-85.24986156,-85.24986156,2017-12-30,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,134,5,23,21,0,7,23
290,0,-85.16352624,-85.16352624,2017-02-19,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,838,6,27,3,0,7,8
291,0,-85.16352624,-85.16352624,2017-02-04,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,838,5,27,3,0,7,8
292,0,-85.1402302,-85.1402302,2017-06-03,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,716,5,32,7,0,-1,-1
293,0,-85.25086827,-85.25086827,2017-03-19,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,582,6,18,10,0,0,1
294,0,-85.25086827,-85.25086827,2017-12-03,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,582,6,18,10,0,0,1
295,0,-85.37806909,-85.37806909,2017-12-06,17:00:00,nan,nan,nan,nan,17,4,,,,,,1,0,,,,,,,,,19,2,7,25,0,-1,-1
296,0,-85.37806909,-85.37806909,2017-05-25,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,19,3,7,25,0,-1,-1
297,0,-85.37806909,-85.37806909,2017-04-15,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,19,5,7,25,0,-1,-1
298,0,-85.24818396,-85.24818396,2017-06-10,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,37,5,25,25,0,7,17
299,0,-85.26579347,-85.26579347,2017-04-08,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,16,5,23,26,0,7,21
300,0,-85.26579347,-85.26579347,2017-11-11,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,16,5,23,26,0,7,21
301,0,-85.26579347,-85.26579347,2017-05-14,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,16,6,23,26,0,7,21
302,0,-85.26579347,-85.26579347,2017-09-10,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,16,6,23,26,0,7,21
303,0,-85.31969426,-85.31969426,2017-06-10,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,222,5,12,18,1,7,16
304,0,-85.18578124,-85.18578124,2017-11-09,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,206,3,31,19,1,7,4
305,0,-85.18578124,-85.18578124,2017-02-28,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,206,1,31,19,1,7,4
306,0,-85.18578124,-85.18578124,2017-05-08,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,206,0,31,19,1,7,4
307,0,-85.18578124,-85.18578124,2017-08-21,7:00:00,nan,nan,nan,nan,7,2,,,,,,1,0,,,,,,,,,206,0,31,19,1,7,4
308,0,-85.18578124,-85.18578124,2017-03-28,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,206,1,31,19,1,7,4
309,0,-85.31268885,-85.31268885,2017-11-04,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,615,5,9,9,0,7,1
310,0,-85.06088904,-85.06088904,2017-05-13,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,727,5,43,7,0,0,2
311,0,-85.14342785,-85.14342785,2017-10-08,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,678,6,32,8,0,-1,-1
312,0,-85.14342785,-85.14342785,2017-06-21,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,678,2,32,8,0,-1,-1
313,0,-85.14342785,-85.14342785,2017-03-04,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,678,5,32,8,0,-1,-1
314,0,-85.14342785,-85.14342785,2017-07-15,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,678,5,32,8,0,-1,-1
315,0,-85.15950495,-85.15950495,2017-06-17,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,811,5,28,4,0,7,15
316,0,-85.15950495,-85.15950495,2017-04-01,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,811,5,28,4,0,7,15
317,0,-85.13867073,-85.13867073,2017-04-01,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,867,5,30,2,0,7,10
318,0,-85.3607027,-85.3607027,2017-07-04,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,344,1,5,15,0,7,2
319,0,-85.3607027,-85.3607027,2017-03-11,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,344,5,5,15,0,7,2
320,0,-85.34625339,-85.34625339,2017-11-25,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,346,5,7,15,0,0,2
321,0,-85.34625339,-85.34625339,2017-07-22,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,346,5,7,15,0,0,2
322,0,-85.34625339,-85.34625339,2017-07-28,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,346,4,7,15,0,0,2
323,0,-85.36792807,-85.36792807,2017-08-12,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,343,5,4,15,0,0,2
324,0,-85.36792807,-85.36792807,2017-03-20,16:00:00,nan,nan,nan,nan,16,4,,,,,,1,0,,,,,,,,,343,0,4,15,0,0,2
325,0,-85.2925088,-85.2925088,2017-11-27,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,398,0,14,14,0,7,12
326,0,-85.2925088,-85.2925088,2017-04-20,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,398,3,14,14,0,7,12
327,0,-85.2925088,-85.2925088,2017-10-16,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,398,0,14,14,0,7,12
328,0,-85.2925088,-85.2925088,2017-02-12,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,398,6,14,14,0,7,12
329,0,-85.20505699,-85.20505699,2017-04-09,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,321,6,27,16,0,0,1
330,0,-85.20505699,-85.20505699,2017-12-10,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,321,6,27,16,0,0,1
331,0,-85.1721851,-85.1721851,2017-02-19,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
332,0,-85.1721851,-85.1721851,2017-07-16,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,281,6,32,17,1,7,18
333,0,-85.07372419,-85.07372419,2017-06-24,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,876,5,39,2,0,0,3
334,0,-85.14908824,-85.14908824,2017-09-16,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,840,5,29,3,0,7,8
335,0,-85.20422597,-85.20422597,2017-08-05,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,238,5,28,18,0,7,6
336,0,-85.29230831,-85.29230831,2017-04-29,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,75,5,18,23,0,2,14
337,0,-85.21796202,-85.21796202,2017-11-26,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,542,6,23,11,0,7,7
338,0,-85.25623575,-85.25623575,2017-08-20,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,80,6,23,23,0,7,25
339,0,-85.25623575,-85.25623575,2017-04-15,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,80,5,23,23,0,7,25
340,0,-85.22822132,-85.22822132,2017-06-11,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,137,6,26,21,0,7,21
341,0,-85.24029671,-85.24029671,2017-05-21,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,233,6,23,18,0,7,26
342,0,-85.25405882,-85.25405882,2017-06-04,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,537,6,18,11,0,5,4
343,0,-85.22837213,-85.22837213,2017-10-01,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,496,6,22,12,0,7,11
344,0,-85.22837213,-85.22837213,2017-02-26,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,496,6,22,12,0,7,11
345,0,-85.15228659,-85.15228659,2017-07-22,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,812,5,29,4,0,7,7
346,0,-85.15228659,-85.15228659,2017-11-09,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,812,3,29,4,0,7,7
347,0,-85.15228659,-85.15228659,2017-01-06,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,812,4,29,4,0,7,7
348,0,-85.15228659,-85.15228659,2017-03-13,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,812,0,29,4,0,7,7
