,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Grid_Block
76,,35.185309,-85.246475,3/28/19,08:23:11,7022 - 7049 Highway 153,33SR153001,12.671,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,8,42.29,70.12,42.11,,,,33.82,0.72,3,3,7.23,0.32,,0,0,-1000,0,1,0,0,0,0,2,0,0,0,2,50,4,4,13,1,14,34480,11,24,15,
77,,35.011004,-85.190369,3/28/19,08:33:27,260 Interstate 75 Sb,33I0075001,2.631,CHATTANOOGA,clear-day,Clear,clear-night,Clear,8,43.13,69.93,43.13,,,,32.1,0.65,3,3,6.1,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,1,2,55,8,8,2,1,11,129750,9,48,18,158
78,,35.05514,-85.138005,3/28/19,09:41:22,700 Interstate 75 Sb,3305788001,0.196,CHATTANOOGA,clear-day,Clear,clear-night,Clear,9,45.46,69.69,42.59,,,,33.25,0.62,3,3,6.08,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,0,1,2,35,2,2,18,4,17,1100,15,18,15,472
79,,35.042146,-85.257769,3/28/19,09:59:57,796 Glenwood Dr,3304418001,0.86,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,9,46.23,69.35,42.89,,,,33.13,0.6,3,3,5.63,0.34,,0,0,-1000,0,1,0,0,0,0,2,7,0,1,2,30,2,2,18,4,16,6740,11,36,15,369
80,,35.038628,-85.239817,3/28/19,10:11:28,800 TUNNEL BLVD,3303577001,2.745,CHATTANOOGA,clear-day,Clear,clear-night,Clear,10,52.32,69.61,42.9,,,,30.38,0.43,3,3,5.7,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,0,1,2,30,2,2,18,4,16,7060,10,32,15,328
81,,35.234297,-85.199279,3/28/19,10:27:21,9334 Dayton Pike,330D624001,0.139,SODDY DAISY,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,10,52.83,69.97,40.71,,,,32.06,0.45,3,3,7.69,0.3,,0,0,-1000,0,1,0,0,0,0,2,7,0,,2,20,2,2,12,4,19,,,14,15,
82,,34.99872,-85.282127,3/28/19,11:39:04,3700 DODDS AVE,330A922001,0.244,CHATTANOOGA,clear-day,Clear,clear-night,Clear,11,55.52,69.87,43.23,,,,29.25,0.36,3,3,4.19,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,58
83,,35.13896,-85.235547,3/28/19,11:42:48,5229 HIXSON PIKE,33SR319001,5.096,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,11,55.79,70.07,42.8,,,,29.78,0.37,3,3,4.46,0.32,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,40,4,4,13,1,14,30370,11,24,15,1032
84,,35.121507,-85.23827,3/28/19,11:45:59,5110 - 5149 Highway 153,33SR153001,8.128,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,11,55.73,69.95,42.93,,,,29.64,0.37,3,3,4.73,0.33,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,45,5,6,13,1,14,44820,11,36,15,900
85,,35.13896,-85.235547,3/28/19,11:47:09,5229 HIXSON PIKE,33SR319001,5.096,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,11,55.79,70.07,42.8,,,,29.78,0.37,3,3,4.46,0.32,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,40,4,4,13,1,14,30370,11,24,15,1032
86,,35.13896,-85.235547,3/28/19,11:47:10,5229 HIXSON PIKE,33SR319001,5.096,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,11,55.79,70.07,42.8,,,,29.78,0.37,3,3,4.46,0.32,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,40,4,4,13,1,14,30370,11,24,15,1032
87,,35.116283,-85.263069,3/28/19,11:47:57,1000 ASHLAND TER,3303587001,1.552,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Partly Cloudy,11,55.44,69.7,43.17,,,,29.49,0.37,3,3,3.99,0.33,,0,0,-1000,0,1,0,0,0,0,2,7,0,1,2,40,4,4,18,4,16,18190,11,24,15,853
88,,35.048719,-85.290431,3/28/19,13:07:30,975 E 3rd St,330A390001,0.479,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,13,62.61,70.05,43.47,,,,29.13,0.28,3,3,5.58,0.34,,0,0,-1000,0,1,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,24,15,409
89,,35.010207,-85.217606,3/28/19,13:11:49,5526 Brainerd Rd,330C359001,1.014,CHATTANOOGA,clear-day,Clear,clear-night,Clear,13,62.47,70.03,43.28,,,,29.07,0.28,3,3,5.83,0.02,,0,0,-1000,1,0,0,0,0,0,1,2,0,1,2,15,3,3,12,4,19,,,12,15,154
90,,35.122929,-85.238444,3/28/19,13:13:50,5120 Highway 153,3304133001,0.748,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,13,62.61,69.94,42.92,,,,29.35,0.28,3,3,6.93,0.33,,0,0,-1000,0,1,0,0,0,0,,2,0,,2,40,2,2,18,4,16,11250,13,12,15,900
91,,35.023735,-85.158512,3/28/19,13:15:48,1804 Gunbarrel Rd,3304987001,0.651,CHATTANOOGA,clear-day,Clear,clear-night,Clear,13,62.27,69.83,42.92,,,,29,0.28,3,3,5.98,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,4,4,18,4,14,26160,11,24,15,250
92,,35.073807,-85.111622,3/28/19,13:52:52,900 INTERSTATE 75 NB,33I0075001,8.969,CHATTANOOGA,clear-day,Clear,clear-night,Clear,13,61.59,68.96,39.86,,,,29.01,0.29,3,3,6.34,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,1,2,65,8,10,2,1,11,74310,0,48,18,608
93,,35.008756,-85.198438,3/28/19,14:46:46,210 INTERSTATE 75 SB,33I0075001,2.141,CHATTANOOGA,clear-day,Clear,clear-night,Clear,14,64.6,69.99,43.21,,,,30.64,0.28,3,3,6.12,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,1,2,55,8,8,2,1,11,129750,9,48,18,113
94,,35.03602,-85.146643,3/28/19,14:49:21,7421 Commons Blvd,330F887001,0.129,CHATTANOOGA,clear-day,Clear,clear-night,Clear,14,64.13,69.74,42.75,,,,30.5,0.28,3,3,6.1,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,,2,2,12,4,19,,,26,15,339
95,,34.998664,-85.209894,3/28/19,14:52:38,100 INTERSTATE 75 SB,33I0075001,1.014,EAST RIDGE,clear-day,Clear,clear-night,Clear,14,64.65,70.04,43.33,,,,30.62,0.28,3,3,6.11,0.02,,0,0,-1000,1,0,0,0,0,0,1,2,2,1,2,55,6,8,2,1,11,108850,9,36,15,67
96,,35.018501,-85.022767,3/28/19,15:33:22,11300 E BRAINERD RD,3301143001,0.255,HAMILTON COUNTY,clear-day,Clear,clear-night,Clear,15,66.17,69.25,41.81,,,,31.95,0.28,3,3,6.25,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,0,0,2,45,2,2,18,2,16,5640,13,24,15,
97,,35.042901,-85.222382,3/28/19,15:49:20,Shallowford Rd / Wilcox Blvd,3303556001,3.323,CHATTANOOGA,clear-day,Clear,clear-night,Clear,15,66.89,70,43.24,,,,32.3,0.28,3,3,5.88,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,4,4,18,4,16,22270,13,24,15,374
98,,35.040269,-85.155295,3/28/19,16:02:06,2217 HAMILTON PLACE BLVD,3304986001,2.059,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.37,69.81,42.82,,,,32.42,0.26,3,3,7.81,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,35,4,4,18,4,17,5180,13,24,15,338
99,,35.050422,-85.294787,3/28/19,16:12:01,865 E 3rd St,3303552001,0.847,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.51,70.06,43.46,,,,32.71,0.26,3,3,7.1,0.34,,0,0,-1000,1,0,0,0,0,0,2,9,0,1,2,30,4,4,18,4,16,15810,10,40,15,409
100,,35.042802,-85.308762,3/28/19,16:14:19,1110 MARKET ST,33SR027001,4.219,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.44,70.02,43.38,,,,32.7,0.27,3,3,6.97,0.34,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,35,4,4,21,1,16,15880,11,24,15,363
101,,35.012088,-85.227019,3/28/19,16:16:13,5000 Brainerd Rd,330B224001,0.399,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.5,69.98,43.37,,,,32.76,0.27,3,3,7.38,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,24,15,153
102,,34.987994,-85.148066,3/28/19,16:24:56,8300 E Mountain Ln,330E373001,0.265,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.35,69.78,43,,,,32.47,0.26,3,3,7.52,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,16,15,
103,,35.19405,-85.244899,3/28/19,16:36:14,7319 DAYTON PIKE,3302162001,0.413,SODDY DAISY,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.5,70.06,41.98,,,,34.04,0.28,3,3,8.74,0.32,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,50,2,2,18,4,16,11480,12,22,15,
104,,35.003639,-85.149728,3/28/19,16:37:48,1093 GRAYSVILLE RD,3303608001,0.028,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.46,69.89,43.05,,,,32.46,0.26,3,3,7.61,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,2,2,18,4,16,6400,13,14,15,119
105,,35.19405,-85.244899,3/28/19,16:37:49,7319 DAYTON PIKE,3302162001,0.413,SODDY DAISY,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.5,70.06,41.98,,,,34.04,0.28,3,3,8.74,0.32,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,50,2,2,18,4,16,11480,12,22,15,
106,,35.003523,-85.149713,3/28/19,16:38:11,1024-1099 Graysville Rd,3303608001,0.036,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.46,69.89,43.05,,,,32.46,0.26,3,3,7.61,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,2,2,18,4,16,6400,13,14,15,119
107,,35.003523,-85.149713,3/28/19,16:38:11,1024-1099 Graysville Rd,3303608001,0.036,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.46,69.89,43.05,,,,32.46,0.26,3,3,7.61,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,2,2,18,4,16,6400,13,14,15,119
108,,35.19405,-85.244899,3/28/19,16:44:14,7319 DAYTON PIKE,3302162001,0.413,SODDY DAISY,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.5,70.06,41.98,,,,34.04,0.28,3,3,8.74,0.32,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,50,2,2,18,4,16,11480,12,22,15,
109,,35.125268,-85.310637,3/28/19,16:44:45,3801 S Quail Ln,3303594001,1.521,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.11,69.65,42.91,,,,32.63,0.27,3,3,7.73,0.34,,0,0,-1000,1,0,0,0,0,0,2,4,0,1,2,40,2,2,18,4,16,11190,11,24,15,935
110,,35.012088,-85.227019,3/28/19,16:46:06,5000 Brainerd Rd,330B224001,0.399,CHATTANOOGA,clear-day,Clear,clear-night,Clear,16,68.5,69.98,43.37,,,,32.76,0.27,3,3,7.38,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,24,15,153
111,,35.098591,-85.227764,3/28/19,16:55:42,630 HIGHWAY 153 NB,33SR153001,6.371,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.48,69.95,43.41,,,,32.75,0.27,3,3,7.78,0.33,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,55,4,4,13,1,12,50350,11,24,15,725
112,,35.097262,-85.22689,3/28/19,16:55:43,620 HIGHWAY 153 NB,33SR153001,6.267,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.46,69.93,43.39,,,,32.75,0.27,3,3,7.78,0.33,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,55,4,4,13,1,12,50350,11,24,15,725
113,,35.104149,-85.229013,3/28/19,16:56:20,670 HIGHWAY 153 NB,33SR153001,6.766,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,16,68.41,69.87,42.93,,,,33.09,0.27,3,3,8.47,0.33,,0,0,-1000,1,0,0,0,0,0,2,0,2,1,2,55,4,4,13,1,12,50350,11,24,18,769
114,,34.988566,-85.287667,3/28/19,17:03:34,4700 Dodds Ave,3303557001,0.083,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,17,69.77,69.97,43.47,,,,31.76,0.24,3,3,6.11,0.32,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,30,2,2,18,4,16,8160,11,24,15,
115,,34.988566,-85.287667,3/28/19,17:08:51,4700 Dodds Ave,3303557001,0.083,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,17,69.77,69.97,43.47,,,,31.76,0.24,3,3,6.11,0.32,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,30,2,2,18,4,16,8160,11,24,15,
116,,34.988566,-85.287667,3/28/19,17:08:51,4700 Dodds Ave,3303557001,0.083,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,17,69.77,69.97,43.47,,,,31.76,0.24,3,3,6.11,0.32,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,30,2,2,18,4,16,8160,11,24,15,
117,,35.082723,-85.078179,3/28/19,17:18:03,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
118,,35.082723,-85.078179,3/28/19,17:18:14,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
119,,35.082723,-85.078179,3/28/19,17:18:16,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
120,,35.082723,-85.078179,3/28/19,17:18:25,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
121,,35.082723,-85.078179,3/28/19,17:19:11,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
122,,35.082723,-85.078179,3/28/19,17:19:11,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
123,,35.082723,-85.078179,3/28/19,17:19:12,1100 Interstate 75 Nb,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.53,69.53,40.26,,,,32.06,0.25,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
124,,35.155564,-85.103633,3/28/19,17:21:42,8000 Highway 58,330F832001,0.078,HAMILTON COUNTY,clear-day,Clear,partly-cloudy-night,Partly Cloudy,17,69.96,69.96,41.36,,,,32.91,0.25,3,3,7.38,0.29,,0,0,-1000,1,0,0,0,0,0,,,,,,,,,,,,,,,,
125,,35.009687,-85.328557,3/28/19,17:36:36,3917 St Elmo Ave,330A851001,0.042,CHATTANOOGA,clear-day,Clear,partly-cloudy-night,Partly Cloudy,17,69.7,69.98,43.43,,,,31.72,0.24,3,3,3.46,0.36,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,30,15,140
126,,35.07868,-85.09367,3/28/19,17:38:03,940-1128 Interstate 75 Nb,33I0075001,10.037,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.19,69.19,40,,,,32.05,0.25,3,3,6.79,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,610
127,,35.075033,-85.198057,3/28/19,17:39:11,1 - 9 Exit Bonny Oaks Dr On Ramp Nb,33SR317001,0.862,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.85,69.85,42.89,,,,31.95,0.25,3,3,6.33,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,45,4,4,13,1,14,21980,11,24,15,597
128,,35.012323,-85.185684,3/28/19,17:44:17,290 INTERSTATE 75 SB,33I0075001,2.917,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.77,69.89,43.08,,,,31.97,0.25,3,3,6.1,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,2,0,2,55,8,8,2,1,11,129750,9,48,18,158
129,,35.063337,-85.127367,3/28/19,17:46:57,776 INTERSTATE 75 NB,33I0075001,7.814,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.17,69.17,40.23,,,,32.03,0.25,3,3,6.65,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,65,8,9,2,1,11,74310,0,48,18,518
130,,35.0631,-85.12755,3/28/19,17:47:46,691-799 Interstate 75 Nb,33I0075001,7.795,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.17,69.17,40.23,,,,32.03,0.25,3,3,6.65,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,65,8,9,2,1,11,74310,0,48,18,518
131,,35.0631,-85.12755,3/28/19,17:47:46,691-799 Interstate 75 Nb,33I0075001,7.795,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.17,69.17,40.23,,,,32.03,0.25,3,3,6.65,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,65,8,9,2,1,11,74310,0,48,18,518
132,,35.016831,-85.281292,3/28/19,17:49:37,18100 INTERSTATE 24 WB,33I0024002,10.02,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.96,70.06,43.37,,,,31.97,0.24,3,3,6.33,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,2,1,2,55,6,6,2,1,11,119490,9,36,15,190
133,,35.057436,-85.13373,3/28/19,17:53:58,720 INTERSTATE 75 NB,33I0075001,7.268,CHATTANOOGA,clear-day,Clear,clear-night,Clear,17,69.58,69.62,42.49,,,,31.97,0.25,3,3,6.15,0.02,,0,0,-1000,1,0,0,0,0,0,2,4,2,0,2,65,8,8,2,1,11,79990,11,48,18,473
134,,35.008661,-85.237709,3/28/19,18:06:31,18400 INTERSTATE 24 EB,33I0024002,12.981,CHATTANOOGA,clear-day,Clear,clear-night,Clear,18,69.9,69.9,43.31,,,,31.37,0.24,3,3,6.2,0.02,,0,0,-1000,1,0,0,0,0,0,2,2,2,1,2,55,6,7,2,1,11,131710,9,36,18,108
135,,35.076151,-85.103805,3/28/19,18:08:41,940-1129 Interstate 75 Nb,33I0075001,9.44,CHATTANOOGA,clear-day,Clear,clear-night,Clear,18,68.85,68.98,39.84,,,,31.24,0.25,3,3,6.76,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,9,2,1,11,62800,9,48,18,609
136,,35.046047,-85.312571,3/28/19,18:12:07,W MARTIN LUTHER KING BLVD / PINE ST,330A343001,0.004,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,18,70.04,70.04,43.46,,,,31.44,0.24,3,3,5.92,0.36,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,,2,2,12,4,19,,,20,15,362
137,,35.047807,-85.31414,3/28/19,18:13:36,120 Highway 27 Nb,33I0124001,1.452,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,18,70.02,70.02,43.42,,,,31.44,0.24,3,3,5.94,0.36,,0,0,-1000,0,1,0,0,0,0,2,2,2,1,2,55,5,5,2,1,11,75960,10,24,15,406
138,,35.118542,-85.249724,3/28/19,18:13:40,Hixson Pike / Hamill Rd,3304133001,0.002,CHATTANOOGA,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Partly Cloudy,18,69.9,69.91,42.93,,,,31.76,0.24,3,3,7.06,0.33,,0,0,-1000,0,1,0,0,0,0,,7,0,,2,,2,2,18,4,16,6100,13,24,15,898
139,,35.082723,-85.078179,3/28/19,18:15:20,1100 INTERSTATE 75 NB,33I0075001,10.954,CHATTANOOGA,clear-day,Clear,clear-night,Clear,18,69.31,69.53,40.26,,,,31.24,0.24,3,3,6.85,0.02,,0,0,-1000,1,0,0,0,0,0,2,0,2,0,2,65,8,8,2,1,11,62800,9,48,18,656
140,,35.019181,-85.18896,3/28/19,18:45:19,E Brainerd Rd / Vance Rd,33SR320001,1.048,CHATTANOOGA,clear-day,Clear,clear-night,Clear,18,69.87,69.87,43.03,,,,31.07,0.24,3,3,6.13,0.02,,0,0,-1000,1,0,0,0,0,0,2,7,0,1,2,40,2,2,21,1,14,14820,11,12,15,202
141,,35.09943,-85.327992,3/29/19,01:41:51,712 SIGNAL MOUNTAIN RD,3301147001,0.06,CHATTANOOGA,clear-night,Clear,cloudy,Overcast,1,50.65,71.85,42.2,,,,39.06,0.64,3,4,7.45,0.57,,0,0,-1000,1,0,0,0,0,0,2,2,0,1,2,40,4,4,18,4,16,15150,12,44,15,757
142,,35.242163,-85.228266,3/29/19,03:33:38,1045 MONTLAKE RD,3303630001,3.441,HAMILTON COUNTY,clear-night,Clear,cloudy,Overcast,3,46.36,68.58,39.37,,,,35.99,0.67,3,4,7.7,0.51,,0,0,-1000,1,0,0,0,0,0,2,0,0,,2,35,2,2,11,2,8,2650,11,22,15,
143,,35.124937,-85.240093,3/29/19,07:32:07,5238 Highway 153,33SR153001,8.39,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,cloudy,Overcast,7,42.16,71.93,42.16,,,,35.72,0.78,3,4,8.49,0.54,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,45,6,6,13,1,14,44820,11,36,15,944
144,,35.177487,-85.235846,3/29/19,07:40:09,900 Boy Scout Rd,3304470001,0.752,CHATTANOOGA,partly-cloudy-night,Partly Cloudy,cloudy,Overcast,7,42.23,71.84,42.23,,,,35.89,0.78,3,4,8.71,0.53,,0,0,-1000,0,1,0,0,0,0,2,7,0,,2,35,2,2,18,4,16,4660,12,22,15,
145,,35.223398,-85.218568,3/29/19,08:07:08,8640 Dayton Pike,3302162001,2.981,SODDY DAISY,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,44.96,71.89,42.26,,,,37.53,0.75,3,4,7.58,0.51,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,40,2,2,18,4,16,8730,12,24,15,
146,,35.001042,-85.210747,3/29/19,08:11:49,50-119 Interstate 75 Nb,33I0075001,1.184,EAST RIDGE,clear-day,Clear,cloudy,Overcast,8,45.06,72.06,42.46,,,,35.14,0.68,3,4,5.84,0.14,,0,0,-1000,1,0,0,0,0,0,1,2,2,1,2,55,6,8,2,1,11,108850,9,36,15,67
147,,35.178399,-85.069258,3/29/19,08:13:17,8800-8849 Highway 58,33SR058001,15.548,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,43.99,70.89,41.59,,,,35.95,0.73,3,4,10,0.46,,0,0,-1000,0,1,0,0,0,0,2,0,0,0,2,55,4,4,13,1,14,13640,12,24,15,
148,,35.178399,-85.069258,3/29/19,08:13:35,8800-8849 Highway 58,33SR058001,15.548,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,43.99,70.89,41.59,,,,35.95,0.73,3,4,10,0.46,,0,0,-1000,0,1,0,0,0,0,2,0,0,0,2,55,4,4,13,1,14,13640,12,24,15,
149,,35.178399,-85.069258,3/29/19,08:13:35,8800-8849 Highway 58,33SR058001,15.548,HAMILTON COUNTY,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,43.99,70.89,41.59,,,,35.95,0.73,3,4,10,0.46,,0,0,-1000,0,1,0,0,0,0,2,0,0,0,2,55,4,4,13,1,14,13640,12,24,15,
150,,34.996081,-85.206737,3/29/19,08:14:15,100 Interstate 75 Nb,33I0075001,0.771,,clear-day,Clear,cloudy,Overcast,8,45.04,72.04,42.45,,,,35.17,0.68,3,4,5.84,0.14,,0,0,-1000,1,0,0,0,0,0,1,2,2,1,2,55,6,8,2,1,11,108850,9,36,15,24
151,,34.996081,-85.206737,3/29/19,08:15:16,100 Interstate 75 Nb,33I0075001,0.771,,clear-day,Clear,cloudy,Overcast,8,45.04,72.04,42.45,,,,35.17,0.68,3,4,5.84,0.14,,0,0,-1000,1,0,0,0,0,0,1,2,2,1,2,55,6,8,2,1,11,108850,9,36,15,24
152,,35.236586,-85.198519,3/29/19,08:34:44,120 Harrison Ln,3305744001,0.048,SODDY DAISY,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,8,44.15,71.28,41.57,,,,37.1,0.76,3,4,10,0.5,,0,0,-1000,0,1,0,0,0,0,2,2,0,1,2,35,2,2,18,4,16,7310,11,12,15,
153,,35.315577,-84.968621,3/29/19,08:58:47,7400 HIGHWAY 60,33SR060001,1.366,HAMILTON COUNTY,clear-day,Clear,cloudy,Overcast,8,42.4,71.41,40.85,,,,36.28,0.79,3,4,10,0.29,,0,0,-1000,1,0,0,0,0,0,2,0,0,0,2,55,2,2,3,1,2,5130,11,24,15,
154,,35.054198,-85.270355,3/29/19,09:04:24,1600 WILSON ST,330B559001,0.002,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,9,48.51,72.15,42.68,,,,36.53,0.63,3,4,6.28,0.56,,0,0,-1000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,456
